"offensePlayer1Id","offensePlayer2Id","offensePlayer3Id","offensePlayer4Id","offensePlayer5Id","defensePlayer1Id","defensePlayer2Id","defensePlayer3Id","defensePlayer4Id","defensePlayer5Id","offenseTeam","defenseTeam","points","possessions","home","id"
"1477","1499","1718","344","35","1713","244","57","788","891",1610612738,1610612761,8,7,1,"0029800001"
"1477","1499","1718","72","952","1713","244","57","788","891",1610612738,1610612761,2,1,1,"0029800001"
"1477","1500","344","35","952","1073","1503","1541","244","788",1610612738,1610612761,0,1,1,"0029800001"
"1477","1718","1831","344","35","1073","1713","244","57","788",1610612738,1610612761,2,2,1,"0029800001"
"1477","1718","344","35","952","1073","1503","1713","244","891",1610612738,1610612761,0,1,1,"0029800001"
"1477","1718","344","35","952","1713","244","57","788","891",1610612738,1610612761,0,1,1,"0029800001"
"1477","1718","344","35","962","1073","1713","244","57","788",1610612738,1610612761,0,1,1,"0029800001"
"1477","1718","35","72","952","1073","1503","1713","244","891",1610612738,1610612761,0,1,1,"0029800001"
"1477","1718","35","72","952","1073","1503","244","57","788",1610612738,1610612761,6,4,1,"0029800001"
"1477","1718","35","72","952","1073","1713","244","57","788",1610612738,1610612761,2,2,1,"0029800001"
"1477","1718","35","72","952","1541","1713","57","788","891",1610612738,1610612761,1,1,1,"0029800001"
"1477","1718","35","72","952","1713","244","57","788","891",1610612738,1610612761,12,6,1,"0029800001"
"1477","1718","72","952","962","1541","1713","57","788","891",1610612738,1610612761,0,2,1,"0029800001"
"1477","344","35","65","962","1073","1503","1541","244","788",1610612738,1610612761,0,1,1,"0029800001"
"1477","344","35","65","962","1073","1713","244","57","788",1610612738,1610612761,4,4,1,"0029800001"
"1499","1500","1718","72","952","1541","1713","57","788","891",1610612738,1610612761,21,20,1,"0029800001"
"1499","1500","1718","72","952","1541","244","57","788","891",1610612738,1610612761,2,1,1,"0029800001"
"1499","1500","1718","72","952","1713","244","57","788","891",1610612738,1610612761,0,3,1,"0029800001"
"1499","1500","65","72","952","1073","1503","1541","244","891",1610612738,1610612761,4,3,1,"0029800001"
"1500","1718","344","35","952","1073","1503","1541","244","891",1610612738,1610612761,5,4,1,"0029800001"
"1500","1718","344","35","952","1503","1541","244","788","891",1610612738,1610612761,4,3,1,"0029800001"
"1500","1718","344","35","952","1541","244","57","788","891",1610612738,1610612761,0,1,1,"0029800001"
"1500","1718","344","952","962","1541","1713","57","788","891",1610612738,1610612761,0,1,1,"0029800001"
"1500","1718","35","72","952","1073","1541","244","57","891",1610612738,1610612761,4,4,1,"0029800001"
"1500","344","35","65","952","1073","1503","1541","244","891",1610612738,1610612761,0,2,1,"0029800001"
"1718","1831","35","72","952","1541","1713","57","788","891",1610612738,1610612761,7,8,1,"0029800001"
"1718","1831","368","72","952","1541","1713","57","788","891",1610612738,1610612761,0,1,1,"0029800001"
"1718","1831","368","72","952","1541","244","57","788","891",1610612738,1610612761,0,2,1,"0029800001"
"1831","344","65","952","962","1073","1503","1541","244","788",1610612738,1610612761,3,3,1,"0029800001"
"1831","344","65","952","962","1073","1541","1713","244","788",1610612738,1610612761,5,3,1,"0029800001"
"1831","65","72","952","962","1073","1541","1713","57","788",1610612738,1610612761,0,1,1,"0029800001"
"1713","244","57","788","891","1477","1499","1718","344","35",1610612761,1610612738,4,7,0,"0029800001"
"1713","244","57","788","891","1477","1499","1718","72","952",1610612761,1610612738,5,2,0,"0029800001"
"1073","1503","1541","244","788","1477","1500","344","35","952",1610612761,1610612738,2,1,0,"0029800001"
"1073","1713","244","57","788","1477","1718","1831","344","35",1610612761,1610612738,0,1,0,"0029800001"
"1073","1503","1541","244","891","1477","1718","344","35","952",1610612761,1610612738,0,1,0,"0029800001"
"1073","1713","244","57","788","1477","1718","344","35","962",1610612761,1610612738,2,2,0,"0029800001"
"1073","1503","1713","244","891","1477","1718","35","72","952",1610612761,1610612738,2,1,0,"0029800001"
"1073","1503","244","57","788","1477","1718","35","72","952",1610612761,1610612738,4,4,0,"0029800001"
"1073","1713","244","57","788","1477","1718","35","72","952",1610612761,1610612738,5,3,0,"0029800001"
"1713","244","57","788","891","1477","1718","35","72","952",1610612761,1610612738,4,6,0,"0029800001"
"1541","1713","57","788","891","1477","1718","72","952","962",1610612761,1610612738,0,2,0,"0029800001"
"1073","1503","1541","244","788","1477","344","35","65","962",1610612761,1610612738,2,2,0,"0029800001"
"1073","1713","244","57","788","1477","344","35","65","962",1610612761,1610612738,2,3,0,"0029800001"
"1541","1713","57","788","891","1499","1500","1718","72","952",1610612761,1610612738,22,20,0,"0029800001"
"1541","244","57","788","891","1499","1500","1718","72","952",1610612761,1610612738,2,1,0,"0029800001"
"1713","244","57","788","891","1499","1500","1718","72","952",1610612761,1610612738,7,3,0,"0029800001"
"1073","1503","1541","244","891","1499","1500","65","72","952",1610612761,1610612738,3,4,0,"0029800001"
"1073","1503","1541","244","891","1500","1718","344","35","952",1610612761,1610612738,2,4,0,"0029800001"
"1503","1541","244","788","891","1500","1718","344","35","952",1610612761,1610612738,2,3,0,"0029800001"
"1541","244","57","788","891","1500","1718","344","35","952",1610612761,1610612738,2,2,0,"0029800001"
"1541","1713","57","788","891","1500","1718","344","952","962",1610612761,1610612738,2,1,0,"0029800001"
"1073","1541","244","57","891","1500","1718","35","72","952",1610612761,1610612738,2,3,0,"0029800001"
"1541","244","57","788","891","1500","1718","368","72","952",1610612761,1610612738,1,1,0,"0029800001"
"1073","1503","1541","244","891","1500","344","35","65","952",1610612761,1610612738,2,2,0,"0029800001"
"1541","1713","57","788","891","1718","1831","35","72","952",1610612761,1610612738,10,8,0,"0029800001"
"1541","1713","57","788","891","1718","1831","368","72","952",1610612761,1610612738,6,2,0,"0029800001"
"1541","244","57","788","891","1718","1831","368","72","952",1610612761,1610612738,2,1,0,"0029800001"
"1073","1503","1541","244","788","1831","344","65","952","962",1610612761,1610612738,4,4,0,"0029800001"
"1073","1541","1713","244","788","1831","344","65","952","962",1610612761,1610612738,0,2,0,"0029800001"
"1073","1541","1713","57","788","1831","65","72","952","962",1610612761,1610612738,2,1,0,"0029800001"
"1134","1723","270","353","358","121","275","369","84","913",1610612753,1610612752,2,3,1,"0029800002"
"1134","1723","353","400","98","121","164","201","275","84",1610612753,1610612752,1,1,1,"0029800002"
"1134","1723","353","400","98","164","201","275","703","84",1610612753,1610612752,6,6,1,"0029800002"
"1134","270","353","358","448","121","275","369","84","913",1610612753,1610612752,2,2,1,"0029800002"
"1134","270","358","448","98","121","275","369","703","913",1610612753,1610612752,2,4,1,"0029800002"
"1134","270","358","448","98","121","275","369","84","913",1610612753,1610612752,18,19,1,"0029800002"
"1134","358","400","448","98","121","164","201","275","84",1610612753,1610612752,5,2,1,"0029800002"
"1134","358","400","448","98","121","164","275","84","913",1610612753,1610612752,2,1,1,"0029800002"
"1134","358","400","448","98","121","275","369","703","913",1610612753,1610612752,0,2,1,"0029800002"
"1134","358","400","448","98","121","369","703","84","913",1610612753,1610612752,5,5,1,"0029800002"
"1720","1723","270","353","358","164","201","703","84","913",1610612753,1610612752,0,1,1,"0029800002"
"1720","1723","353","358","400","164","201","703","84","913",1610612753,1610612752,4,4,1,"0029800002"
"1720","270","353","358","448","121","164","275","703","913",1610612753,1610612752,4,3,1,"0029800002"
"1720","270","353","358","448","164","201","703","84","913",1610612753,1610612752,0,1,1,"0029800002"
"1720","353","358","400","448","121","275","369","703","913",1610612753,1610612752,6,6,1,"0029800002"
"1720","353","358","400","448","121","275","369","703","948",1610612753,1610612752,0,1,1,"0029800002"
"1723","270","353","7","98","164","201","275","369","703",1610612753,1610612752,6,3,1,"0029800002"
"1723","270","353","7","98","164","201","275","84","913",1610612753,1610612752,2,1,1,"0029800002"
"1723","270","353","7","98","164","201","369","703","84",1610612753,1610612752,4,1,1,"0029800002"
"270","353","358","448","98","121","164","275","369","913",1610612753,1610612752,0,1,1,"0029800002"
"270","353","358","448","98","121","192","275","369","84",1610612753,1610612752,6,3,1,"0029800002"
"270","353","358","448","98","121","275","369","84","913",1610612753,1610612752,5,7,1,"0029800002"
"270","353","358","7","98","121","164","192","275","84",1610612753,1610612752,4,4,1,"0029800002"
"270","353","358","7","98","164","201","369","703","84",1610612753,1610612752,4,2,1,"0029800002"
"270","358","448","77","98","121","164","275","369","913",1610612753,1610612752,0,3,1,"0029800002"
"353","358","448","7","98","121","164","192","275","369",1610612753,1610612752,0,2,1,"0029800002"
"353","358","448","7","98","121","164","192","275","84",1610612753,1610612752,5,3,1,"0029800002"
"121","275","369","84","913","1134","1723","270","353","358",1610612752,1610612753,0,3,0,"0029800002"
"121","164","201","275","84","1134","1723","353","400","98",1610612752,1610612753,2,2,0,"0029800002"
"164","201","275","703","84","1134","1723","353","400","98",1610612752,1610612753,2,6,0,"0029800002"
"121","275","369","84","913","1134","270","353","358","448",1610612752,1610612753,2,1,0,"0029800002"
"121","275","369","703","913","1134","270","358","448","98",1610612752,1610612753,4,4,0,"0029800002"
"121","275","369","84","913","1134","270","358","448","98",1610612752,1610612753,20,21,0,"0029800002"
"121","164","201","275","84","1134","358","400","448","98",1610612752,1610612753,2,1,0,"0029800002"
"121","164","275","84","913","1134","358","400","448","98",1610612752,1610612753,0,1,0,"0029800002"
"121","275","369","703","913","1134","358","400","448","98",1610612752,1610612753,3,3,0,"0029800002"
"121","369","703","84","913","1134","358","400","448","98",1610612752,1610612753,6,5,0,"0029800002"
"164","201","703","84","913","1720","1723","270","353","358",1610612752,1610612753,1,2,0,"0029800002"
"164","201","703","84","913","1720","1723","353","358","400",1610612752,1610612753,5,4,0,"0029800002"
"121","164","275","703","913","1720","270","353","358","448",1610612752,1610612753,2,2,0,"0029800002"
"164","201","703","84","913","1720","270","353","358","448",1610612752,1610612753,0,1,0,"0029800002"
"121","275","369","703","913","1720","353","358","400","448",1610612752,1610612753,6,6,0,"0029800002"
"164","201","275","369","703","1723","270","353","7","98",1610612752,1610612753,0,2,0,"0029800002"
"164","201","275","84","913","1723","270","353","7","98",1610612752,1610612753,2,2,0,"0029800002"
"164","201","369","703","84","1723","270","353","7","98",1610612752,1610612753,1,2,0,"0029800002"
"121","164","275","369","913","270","353","358","448","98",1610612752,1610612753,0,1,0,"0029800002"
"121","192","275","369","84","270","353","358","448","98",1610612752,1610612753,6,4,0,"0029800002"
"121","275","369","84","913","270","353","358","448","98",1610612752,1610612753,11,7,0,"0029800002"
"121","164","192","275","84","270","353","358","7","98",1610612752,1610612753,2,3,0,"0029800002"
"121","164","192","369","84","270","353","358","7","98",1610612752,1610612753,0,1,0,"0029800002"
"164","201","369","703","84","270","353","358","7","98",1610612752,1610612753,0,1,0,"0029800002"
"121","164","275","369","913","270","358","448","77","98",1610612752,1610612753,3,2,0,"0029800002"
"121","164","192","275","369","353","358","448","7","98",1610612752,1610612753,4,3,0,"0029800002"
"121","164","192","275","84","353","358","448","7","98",1610612752,1610612753,1,3,0,"0029800002"
"105","1110","297","345","469","146","1855","690","711","966",1610612748,1610612765,2,3,1,"0029800003"
"105","1110","297","345","469","146","283","690","711","966",1610612748,1610612765,0,1,1,"0029800003"
"105","1110","297","469","896","146","247","283","690","966",1610612748,1610612765,1,1,1,"0029800003"
"105","1110","297","469","896","247","283","690","711","966",1610612748,1610612765,9,4,1,"0029800003"
"105","136","173","469","896","183","255","283","711","966",1610612748,1610612765,0,1,1,"0029800003"
"105","136","297","345","469","183","255","283","711","966",1610612748,1610612765,0,2,1,"0029800003"
"105","136","297","345","896","146","1855","690","711","966",1610612748,1610612765,0,3,1,"0029800003"
"105","136","297","345","896","146","283","690","711","966",1610612748,1610612765,2,2,1,"0029800003"
"105","136","297","469","896","146","255","283","690","966",1610612748,1610612765,5,3,1,"0029800003"
"105","136","297","469","896","146","283","690","711","966",1610612748,1610612765,3,2,1,"0029800003"
"105","136","297","469","896","183","247","255","283","919",1610612748,1610612765,18,17,1,"0029800003"
"105","136","297","469","896","183","255","283","711","966",1610612748,1610612765,0,5,1,"0029800003"
"105","136","297","469","896","247","255","283","690","919",1610612748,1610612765,10,9,1,"0029800003"
"1110","136","345","469","896","247","283","690","711","966",1610612748,1610612765,4,3,1,"0029800003"
"1110","136","345","469","896","255","283","690","711","919",1610612748,1610612765,0,1,1,"0029800003"
"1110","136","345","469","896","255","283","690","711","966",1610612748,1610612765,1,1,1,"0029800003"
"1110","297","320","469","777","183","247","255","283","711",1610612748,1610612765,4,4,1,"0029800003"
"1110","297","320","469","777","183","255","283","711","966",1610612748,1610612765,0,1,1,"0029800003"
"1110","297","345","469","896","146","283","690","711","966",1610612748,1610612765,0,2,1,"0029800003"
"1110","297","469","777","896","183","255","283","711","966",1610612748,1610612765,0,1,1,"0029800003"
"136","173","297","345","896","146","283","690","711","966",1610612748,1610612765,2,1,1,"0029800003"
"136","173","297","345","896","255","283","690","711","966",1610612748,1610612765,0,1,1,"0029800003"
"136","173","297","469","896","255","283","690","711","919",1610612748,1610612765,2,2,1,"0029800003"
"136","173","345","469","896","183","255","283","690","711",1610612748,1610612765,1,1,1,"0029800003"
"136","173","345","469","896","183","255","283","711","966",1610612748,1610612765,4,2,1,"0029800003"
"136","297","345","469","896","255","283","690","711","919",1610612748,1610612765,3,3,1,"0029800003"
"136","297","469","777","896","183","255","283","711","966",1610612748,1610612765,5,4,1,"0029800003"
"173","297","345","469","896","146","247","690","711","966",1610612748,1610612765,5,4,1,"0029800003"
"146","1855","690","711","966","105","1110","297","345","469",1610612765,1610612748,0,3,0,"0029800003"
"146","283","690","711","966","105","1110","297","345","469",1610612765,1610612748,2,1,0,"0029800003"
"247","283","690","711","966","105","1110","297","469","896",1610612765,1610612748,6,4,0,"0029800003"
"183","255","283","711","966","105","136","173","469","896",1610612765,1610612748,2,3,0,"0029800003"
"183","255","283","711","966","105","136","297","345","469",1610612765,1610612748,3,2,0,"0029800003"
"146","1855","690","711","966","105","136","297","345","896",1610612765,1610612748,4,3,0,"0029800003"
"146","283","690","711","966","105","136","297","345","896",1610612765,1610612748,3,2,0,"0029800003"
"146","255","283","690","966","105","136","297","469","896",1610612765,1610612748,7,4,0,"0029800003"
"146","283","690","711","966","105","136","297","469","896",1610612765,1610612748,2,1,0,"0029800003"
"183","247","255","283","919","105","136","297","469","896",1610612765,1610612748,22,17,0,"0029800003"
"183","255","283","711","966","105","136","297","469","896",1610612765,1610612748,4,5,0,"0029800003"
"247","255","283","690","919","105","136","297","469","896",1610612765,1610612748,8,9,0,"0029800003"
"247","283","690","711","966","1110","136","345","469","896",1610612765,1610612748,6,3,0,"0029800003"
"255","283","690","711","919","1110","136","345","469","896",1610612765,1610612748,2,2,0,"0029800003"
"183","247","255","283","711","1110","297","320","469","777",1610612765,1610612748,1,4,0,"0029800003"
"146","283","690","711","966","1110","297","345","469","896",1610612765,1610612748,4,2,0,"0029800003"
"183","255","283","711","966","1110","297","469","777","896",1610612765,1610612748,0,1,0,"0029800003"
"146","283","690","711","966","136","173","297","345","896",1610612765,1610612748,0,1,0,"0029800003"
"255","283","690","711","966","136","173","297","345","896",1610612765,1610612748,2,2,0,"0029800003"
"255","283","690","711","919","136","173","297","469","896",1610612765,1610612748,2,2,0,"0029800003"
"183","255","283","711","966","136","173","345","469","896",1610612765,1610612748,4,2,0,"0029800003"
"255","283","690","711","919","136","297","345","469","896",1610612765,1610612748,2,2,0,"0029800003"
"183","255","283","711","966","136","297","469","777","896",1610612765,1610612748,4,4,0,"0029800003"
"146","247","690","711","966","173","297","345","469","896",1610612765,1610612748,3,4,0,"0029800003"
"183","255","283","690","711","173","297","345","469","896",1610612765,1610612748,2,1,0,"0029800003"
"133","1576","1729","359","462","1716","248","265","689","947",1610612766,1610612755,1,1,1,"0029800004"
"133","1576","1729","359","462","248","265","689","727","947",1610612766,1610612755,0,1,1,"0029800004"
"133","1576","184","456","462","248","265","689","727","947",1610612766,1610612755,0,4,1,"0029800004"
"133","1576","184","456","934","1501","1716","248","689","727",1610612766,1610612755,0,1,1,"0029800004"
"133","1576","184","456","934","1501","1716","689","727","761",1610612766,1610612755,0,2,1,"0029800004"
"133","1576","184","456","934","1501","248","689","727","947",1610612766,1610612755,5,5,1,"0029800004"
"133","1729","1802","456","462","1515","1737","248","265","947",1610612766,1610612755,0,1,1,"0029800004"
"133","1729","359","462","934","1501","1716","248","281","727",1610612766,1610612755,0,1,1,"0029800004"
"133","1729","359","462","934","1501","1716","265","689","947",1610612766,1610612755,1,2,1,"0029800004"
"133","1729","359","462","934","1501","1716","281","689","727",1610612766,1610612755,2,1,1,"0029800004"
"133","1729","359","462","934","1501","1716","281","689","947",1610612766,1610612755,2,1,1,"0029800004"
"133","1802","184","456","462","1737","248","265","727","947",1610612766,1610612755,6,3,1,"0029800004"
"133","184","359","462","934","243","265","281","761","947",1610612766,1610612755,2,2,1,"0029800004"
"133","184","456","462","934","1716","243","248","689","727",1610612766,1610612755,3,2,1,"0029800004"
"133","184","456","462","934","1716","243","265","281","727",1610612766,1610612755,0,1,1,"0029800004"
"133","184","456","462","934","1716","243","689","727","761",1610612766,1610612755,2,2,1,"0029800004"
"133","184","456","462","934","1716","265","689","761","947",1610612766,1610612755,0,4,1,"0029800004"
"133","184","456","462","934","243","265","281","727","947",1610612766,1610612755,4,2,1,"0029800004"
"133","184","456","462","934","248","265","689","727","947",1610612766,1610612755,8,6,1,"0029800004"
"133","184","456","462","934","248","265","727","761","947",1610612766,1610612755,1,1,1,"0029800004"
"133","184","456","462","934","248","689","727","761","947",1610612766,1610612755,15,15,1,"0029800004"
"133","184","456","462","934","265","281","689","727","947",1610612766,1610612755,2,4,1,"0029800004"
"133","184","456","462","934","265","689","727","761","947",1610612766,1610612755,0,1,1,"0029800004"
"133","359","462","695","934","1716","248","689","761","947",1610612766,1610612755,0,2,1,"0029800004"
"133","456","462","695","934","1716","248","689","727","761",1610612766,1610612755,0,1,1,"0029800004"
"1576","1729","1802","359","695","1501","243","248","727","761",1610612766,1610612755,0,4,1,"0029800004"
"1576","1729","1802","359","695","1501","243","265","761","947",1610612766,1610612755,2,4,1,"0029800004"
"1576","1729","341","359","695","1501","243","265","281","947",1610612766,1610612755,0,1,1,"0029800004"
"1576","1729","359","695","934","1501","1745","243","265","947",1610612766,1610612755,4,3,1,"0029800004"
"1576","1729","359","695","934","1501","265","689","727","947",1610612766,1610612755,2,3,1,"0029800004"
"1576","1729","359","695","934","1716","248","689","761","947",1610612766,1610612755,0,1,1,"0029800004"
"1729","341","359","462","695","1501","243","265","281","947",1610612766,1610612755,3,1,1,"0029800004"
"1729","341","359","462","695","1716","243","265","281","761",1610612766,1610612755,1,4,1,"0029800004"
"184","341","359","695","934","1716","243","265","281","761",1610612766,1610612755,0,2,1,"0029800004"
"1501","1716","248","281","727","133","1576","1729","341","359",1610612755,1610612766,2,1,0,"0029800004"
"1716","248","265","689","947","133","1576","1729","359","462",1610612755,1610612766,0,1,0,"0029800004"
"248","265","689","727","947","133","1576","1729","359","462",1610612755,1610612766,0,2,0,"0029800004"
"248","265","689","727","947","133","1576","184","456","462",1610612755,1610612766,4,4,0,"0029800004"
"1501","1716","248","689","727","133","1576","184","456","934",1610612755,1610612766,5,2,0,"0029800004"
"1501","1716","689","727","761","133","1576","184","456","934",1610612755,1610612766,4,2,0,"0029800004"
"1501","248","689","727","947","133","1576","184","456","934",1610612755,1610612766,2,4,0,"0029800004"
"1501","1716","265","689","947","133","1729","359","462","934",1610612755,1610612766,2,2,0,"0029800004"
"1501","1716","281","689","727","133","1729","359","462","934",1610612755,1610612766,2,1,0,"0029800004"
"1501","1716","281","689","947","133","1729","359","462","934",1610612755,1610612766,0,1,0,"0029800004"
"1737","248","265","727","947","133","1802","184","456","462",1610612755,1610612766,3,4,0,"0029800004"
"243","265","281","761","947","133","184","359","462","934",1610612755,1610612766,0,2,0,"0029800004"
"1716","243","248","689","727","133","184","456","462","934",1610612755,1610612766,2,1,0,"0029800004"
"1716","243","265","281","727","133","184","456","462","934",1610612755,1610612766,0,1,0,"0029800004"
"1716","243","689","727","761","133","184","456","462","934",1610612755,1610612766,0,2,0,"0029800004"
"1716","248","689","761","947","133","184","456","462","934",1610612755,1610612766,0,1,0,"0029800004"
"1716","265","689","761","947","133","184","456","462","934",1610612755,1610612766,6,4,0,"0029800004"
"243","248","689","727","947","133","184","456","462","934",1610612755,1610612766,0,1,0,"0029800004"
"243","265","281","727","947","133","184","456","462","934",1610612755,1610612766,2,2,0,"0029800004"
"248","265","689","727","947","133","184","456","462","934",1610612755,1610612766,2,6,0,"0029800004"
"248","689","727","761","947","133","184","456","462","934",1610612755,1610612766,12,15,0,"0029800004"
"265","281","689","727","947","133","184","456","462","934",1610612755,1610612766,5,3,0,"0029800004"
"265","689","727","761","947","133","184","456","462","934",1610612755,1610612766,2,1,0,"0029800004"
"1716","248","689","761","947","133","359","462","695","934",1610612755,1610612766,2,2,0,"0029800004"
"1501","243","248","727","761","1576","1729","1802","359","695",1610612755,1610612766,2,4,0,"0029800004"
"1501","243","265","761","947","1576","1729","1802","359","695",1610612755,1610612766,2,4,0,"0029800004"
"1716","248","689","761","947","1576","1729","1802","359","695",1610612755,1610612766,2,1,0,"0029800004"
"1501","1745","243","265","947","1576","1729","359","695","934",1610612755,1610612766,0,3,0,"0029800004"
"1501","248","689","727","947","1576","1729","359","695","934",1610612755,1610612766,1,1,0,"0029800004"
"1501","265","689","727","947","1576","1729","359","695","934",1610612755,1610612766,4,3,0,"0029800004"
"1716","248","689","761","947","1576","1729","359","695","934",1610612755,1610612766,0,1,0,"0029800004"
"1501","243","265","281","947","1729","341","359","462","695",1610612755,1610612766,0,1,0,"0029800004"
"1716","243","265","281","761","1729","341","359","462","695",1610612755,1610612766,7,4,0,"0029800004"
"1716","243","265","281","947","1729","341","359","462","695",1610612755,1610612766,0,1,0,"0029800004"
"1716","243","265","281","761","184","341","359","695","934",1610612755,1610612766,2,2,0,"0029800004"
"111","120","3","302","87","1507","1510","431","445","980",1610612737,1610612739,0,1,1,"0029800005"
"111","120","3","302","87","1510","1538","431","445","980",1610612737,1610612739,5,3,1,"0029800005"
"111","120","302","673","87","1507","1510","1538","958","980",1610612737,1610612739,2,2,1,"0029800005"
"111","120","302","673","87","1510","1538","431","445","980",1610612737,1610612739,30,27,1,"0029800005"
"111","120","302","673","87","1510","1538","445","958","980",1610612737,1610612739,7,5,1,"0029800005"
"111","120","302","673","87","1510","271","431","445","980",1610612737,1610612739,2,1,1,"0029800005"
"111","1516","3","302","87","1510","1538","431","445","980",1610612737,1610612739,1,1,1,"0029800005"
"111","1516","3","302","87","1510","1538","431","682","980",1610612737,1610612739,2,2,1,"0029800005"
"111","1516","3","302","87","1510","198","271","682","958",1610612737,1610612739,5,2,1,"0029800005"
"111","1516","302","673","87","1510","271","445","958","980",1610612737,1610612739,2,3,1,"0029800005"
"111","1516","302","673","87","271","445","682","958","980",1610612737,1610612739,0,2,1,"0029800005"
"120","1533","1544","1742","770","1036","1538","198","348","958",1610612737,1610612739,2,1,1,"0029800005"
"120","1533","3","770","895","1036","1538","198","348","958",1610612737,1610612739,1,1,1,"0029800005"
"120","1533","3","770","895","1507","198","271","682","958",1610612737,1610612739,0,1,1,"0029800005"
"120","1533","3","770","895","1507","198","271","682","980",1610612737,1610612739,4,3,1,"0029800005"
"120","1544","1742","1852","770","1036","1538","198","348","958",1610612737,1610612739,0,1,1,"0029800005"
"120","3","302","87","895","1507","1510","271","431","980",1610612737,1610612739,4,2,1,"0029800005"
"120","3","302","87","895","1507","1510","431","445","980",1610612737,1610612739,5,3,1,"0029800005"
"120","3","302","87","895","1510","1538","431","445","980",1610612737,1610612739,5,4,1,"0029800005"
"120","3","302","87","895","1510","271","431","445","980",1610612737,1610612739,1,1,1,"0029800005"
"120","302","673","770","895","1507","198","271","682","980",1610612737,1610612739,2,4,1,"0029800005"
"120","302","673","87","895","1507","1510","271","958","980",1610612737,1610612739,0,1,1,"0029800005"
"120","302","673","87","895","1507","198","271","682","980",1610612737,1610612739,5,3,1,"0029800005"
"120","302","673","87","895","1507","271","682","958","980",1610612737,1610612739,0,1,1,"0029800005"
"1516","1533","3","770","895","1507","198","271","682","958",1610612737,1610612739,7,7,1,"0029800005"
"1516","1533","3","770","895","1507","271","431","682","958",1610612737,1610612739,4,6,1,"0029800005"
"1516","1533","3","87","895","1507","198","271","682","958",1610612737,1610612739,1,2,1,"0029800005"
"1516","302","673","87","895","1507","271","682","958","980",1610612737,1610612739,3,3,1,"0029800005"
"1507","1510","431","445","980","111","120","3","302","87",1610612739,1610612737,0,1,0,"0029800005"
"1510","1538","431","445","980","111","120","3","302","87",1610612739,1610612737,1,3,0,"0029800005"
"1507","1510","1538","958","980","111","120","302","673","87",1610612739,1610612737,2,2,0,"0029800005"
"1510","1538","431","445","980","111","120","302","673","87",1610612739,1610612737,25,26,0,"0029800005"
"1510","1538","445","958","980","111","120","302","673","87",1610612739,1610612737,4,4,0,"0029800005"
"1510","271","431","445","980","111","120","302","673","87",1610612739,1610612737,0,1,0,"0029800005"
"1510","1538","431","445","980","111","1516","3","302","87",1610612739,1610612737,0,1,0,"0029800005"
"1510","1538","431","682","980","111","1516","3","302","87",1610612739,1610612737,1,1,0,"0029800005"
"1510","198","271","682","958","111","1516","3","302","87",1610612739,1610612737,0,1,0,"0029800005"
"1510","271","445","958","980","111","1516","302","673","87",1610612739,1610612737,4,4,0,"0029800005"
"271","445","682","958","980","111","1516","302","673","87",1610612739,1610612737,5,2,0,"0029800005"
"1036","1538","198","348","958","120","1533","1544","1742","770",1610612739,1610612737,2,1,0,"0029800005"
"1036","1538","198","348","958","120","1533","3","770","895",1610612739,1610612737,0,1,0,"0029800005"
"1507","198","271","682","958","120","1533","3","770","895",1610612739,1610612737,2,1,0,"0029800005"
"1507","198","271","682","980","120","1533","3","770","895",1610612739,1610612737,4,3,0,"0029800005"
"1036","1538","198","348","958","120","1544","1742","1852","770",1610612739,1610612737,0,1,0,"0029800005"
"1507","1510","271","431","980","120","3","302","87","895",1610612739,1610612737,0,1,0,"0029800005"
"1507","1510","431","445","980","120","3","302","87","895",1610612739,1610612737,0,3,0,"0029800005"
"1510","1538","431","445","980","120","3","302","87","895",1610612739,1610612737,6,5,0,"0029800005"
"1510","271","431","445","980","120","3","302","87","895",1610612739,1610612737,0,1,0,"0029800005"
"1507","198","271","682","980","120","302","673","770","895",1610612739,1610612737,8,4,0,"0029800005"
"1507","1510","271","958","980","120","302","673","87","895",1610612739,1610612737,0,1,0,"0029800005"
"1507","198","271","682","980","120","302","673","87","895",1610612739,1610612737,6,3,0,"0029800005"
"1507","271","682","958","980","120","302","673","87","895",1610612739,1610612737,0,1,0,"0029800005"
"1507","198","271","682","958","1516","1533","3","770","895",1610612739,1610612737,6,7,0,"0029800005"
"1507","271","431","682","958","1516","1533","3","770","895",1610612739,1610612737,5,6,0,"0029800005"
"1507","198","271","682","958","1516","1533","3","87","895",1610612739,1610612737,0,3,0,"0029800005"
"1507","271","682","958","980","1516","302","673","87","895",1610612739,1610612737,2,3,0,"0029800005"
"147","1506","1733","696","998","100","1564","1751","1872","976",1610612754,1610612764,5,6,1,"0029800006"
"147","1506","213","696","998","100","1564","1751","1872","976",1610612754,1610612764,1,2,1,"0029800006"
"147","213","22","349","397","100","145","393","436","901",1610612754,1610612764,2,2,1,"0029800006"
"147","213","22","696","697","100","145","1751","43","901",1610612754,1610612764,2,2,1,"0029800006"
"147","213","64","696","697","100","145","1751","393","901",1610612754,1610612764,1,1,1,"0029800006"
"147","213","64","696","697","100","145","43","436","901",1610612754,1610612764,7,5,1,"0029800006"
"147","213","64","696","697","100","1751","1872","43","901",1610612754,1610612764,4,5,1,"0029800006"
"147","213","64","696","697","100","1751","1872","901","976",1610612754,1610612764,2,1,1,"0029800006"
